Time  	KZ11W:	KZ11C:	SD13L:
11:08:27 113.7	14.7	12796	

11:08:28 113.8	14.7	12809	

11:08:30 113.9	14.7	12819	

11:08:31 114.1	14.7	12831	

11:08:32 114.2	14.7	12840	

11:08:33 114.4	14.7	12854	

11:08:34 114.5	14.7	12864	

11:08:35 114.7	14.7	12873	

11:08:36 114.8	14.7	12885	

11:08:37 114.9	14.6	12897	

11:08:38 115.1	14.7	12912	

11:08:39 115.2	14.6	12922	

11:08:41 115.3	14.6	12938	

11:08:42 115.4	14.6	12947	

11:08:43 115.5	14.6	12958	

11:08:44 115.5	14.6	12973	

11:08:45 115.6	14.6	12982	

11:08:46 115.7	14.6	12997	

11:08:47 115.9	14.6	13006	

11:08:48 116.0	14.6	13023	

11:08:49 116.1	14.6	13031	

11:08:50 116.3	14.6	13047	

11:08:52 116.4	14.6	13056	

11:08:53 116.6	14.6	13070	

11:08:54 116.7	14.6	13080	

11:08:55 116.8	14.6	13090	

11:08:56 116.9	14.6	13106	

11:08:57 117.1	14.6	13115	

11:08:58 117.2	14.6	13129	

11:08:59 117.4	14.6	13139	

11:09:00 117.5	14.6	13154	

11:09:01 117.7	14.6	13163	

11:09:02 117.9	14.6	13178	

11:09:04 118.0	14.6	13188	

11:09:05 118.2	14.6	13200	

11:09:06 118.3	14.6	13216	

11:09:07 118.4	14.6	13224	

11:09:08 118.5	14.6	13238	

11:09:09 118.6	14.5	13248	

11:09:10 118.8	14.6	13262	

11:09:11 119.0	14.6	13272	

11:09:12 119.1	14.5	13286	

11:09:14 119.2	14.5	13296	

11:09:15 119.3	14.5	13310	

11:09:16 119.3	14.5	13321	

11:09:17 119.4	14.5	13334	

11:09:18 119.5	14.5	13344	

11:09:19 119.6	14.5	13353	

11:09:20 119.7	14.5	13366	

11:09:21 119.9	14.5	13375	

11:09:22 120.0	14.5	13390	

11:09:23 120.1	14.5	13399	

11:09:25 120.2	14.5	13413	

11:09:26 120.3	14.5	13422	

11:09:27 120.4	14.5	13436	

11:09:28 120.5	14.5	13445	

11:09:29 120.7	14.5	13457	

11:09:30 120.8	14.5	13467	

11:09:31 120.9	14.5	13475	

11:09:32 121.0	14.5	13487	

11:09:33 121.1	14.5	13496	

11:09:34 121.3	14.5	13508	

11:09:36 121.4	14.5	13516	

11:09:37 121.5	14.5	13529	

11:09:38 121.6	14.5	13538	

11:09:39 121.7	14.5	13551	

11:09:40 121.8	14.5	13559	

11:09:41 121.8	14.5	13568	

11:09:42 121.9	14.5	13582	

11:09:43 122.0	14.5	13591	

11:09:44 122.1	14.4	13601	

11:09:45 122.2	14.5	13609	

11:09:47 122.4	14.5	13620	

11:09:48 122.6	14.4	13629	

11:09:49 122.7	14.4	13640	

11:09:50 122.9	14.4	13649	

11:09:51 123.0	14.4	13660	

11:09:52 123.1	14.4	13670	

11:09:53 123.2	14.4	13682	

11:09:54 123.3	14.4	13691	

11:09:55 123.4	14.4	13700	

11:09:56 123.5	14.4	13710	

11:09:58 123.7	14.4	13722	

11:09:59 123.8	14.4	13734	

11:10:00 123.9	14.4	13742	

11:10:01 124.0	14.4	13756	

11:10:02 124.1	14.4	13767	

11:10:03 124.2	14.4	13783	

11:10:04 124.3	14.4	13791	

11:10:05 124.4	14.4	13806	

11:10:06 124.5	14.4	13816	

11:10:07 124.6	14.4	13827	

11:10:09 124.8	14.4	13841	

11:10:10 124.9	14.4	13851	

11:10:11 125.1	14.4	13868	

11:10:12 125.3	14.4	13877	

11:10:13 125.4	14.4	13892	

11:10:14 125.6	14.4	13903	

11:10:15 125.7	14.4	13918	

11:10:16 125.9	14.4	13930	

11:10:17 126.1	14.4	13943	

11:10:18 126.2	14.4	13955	

11:10:20 126.4	14.4	13971	

11:10:21 126.6	14.4	13981	

11:10:22 126.8	14.4	13992	

11:10:23 126.9	14.4	14008	

11:10:24 127.0	14.4	14018	

11:10:25 127.1	14.4	14034	

11:10:26 127.2	14.4	14044	

11:10:27 127.4	14.4	14063	

11:10:28 127.5	14.4	14071	

11:10:30 127.7	14.4	14087	

11:10:31 127.8	14.4	14099	

11:10:32 128.0	14.4	14116	

11:10:33 128.2	14.4	14128	

11:10:34 128.3	14.4	14140	

11:10:35 128.4	14.4	14159	

11:10:36 128.6	14.4	14171	

11:10:37 128.7	14.4	14190	

11:10:38 128.9	14.4	14204	

11:10:39 129.1	14.4	14222	

11:10:40 129.3	14.4	14234	

11:10:42 129.5	14.4	14255	

11:10:43 129.7	14.4	14267	

11:10:44 129.8	14.4	14282	

11:10:45 130.0	14.4	14303	

11:10:46 130.3	14.4	14318	

11:10:47 130.7	14.4	14341	

11:10:48 130.7	14.4	14358	

11:10:49 131.1	14.4	14383	

11:10:50 131.4	14.4	14400	

11:10:51 131.6	14.4	14426	

11:10:53 131.9	14.4	14446	

11:10:54 132.1	14.4	14472	

11:10:55 132.2	14.4	14491	

11:10:56 132.6	14.4	14511	

11:10:57 132.8	14.4	14542	

11:10:58 132.9	14.4	14562	

11:10:59 133.3	14.4	14594	

11:11:00 133.4	14.4	14615	

11:11:01 133.6	14.4	14647	

11:11:02 134.1	14.4	14666	

11:11:04 134.3	14.4	14699	

11:11:05 134.6	14.3	14720	

11:11:06 134.9	14.3	14754	

11:11:07 135.1	14.4	14776	

11:11:08 135.6	14.3	14797	

11:11:09 135.9	14.3	14831	

11:11:10 136.1	14.3	14852	

11:11:11 136.5	14.3	14885	

11:11:12 136.5	14.3	14906	

11:11:13 136.7	14.3	14940	

11:11:15 137.1	14.3	14961	

11:11:16 137.4	14.3	14991	

11:11:17 137.8	14.3	15014	

11:11:18 138.0	14.3	15035	

11:11:19 138.3	14.3	15067	

11:11:20 138.6	14.3	15088	

11:11:21 138.9	14.3	15123	

11:11:22 139.1	14.3	15144	

11:11:23 139.4	14.3	15177	

11:11:25 139.7	14.3	15197	

11:11:26 140.0	14.3	15229	

11:11:27 140.2	14.3	15250	

11:11:28 140.5	14.3	15282	

11:11:29 140.8	14.3	15304	

11:11:30 141.1	14.3	15338	

11:11:31 141.4	14.3	15360	

11:11:32 141.8	14.3	15383	

11:11:33 142.1	14.3	15417	

11:11:34 142.2	14.3	15441	

11:11:36 142.7	14.3	15474	

11:11:37 142.8	14.3	15498	

11:11:38 143.1	14.3	15530	

11:11:39 143.4	14.3	15552	

11:11:40 143.9	14.3	15584	

11:11:41 144.2	14.3	15605	

11:11:42 144.3	14.3	15636	

11:11:43 144.7	14.3	15656	

11:11:44 145.0	14.3	15676	

11:11:45 145.2	14.3	15708	

11:11:47 145.4	14.3	15728	

11:11:48 145.7	14.3	15758	

11:11:49 146.0	14.3	15780	

11:11:50 146.4	14.3	15810	

11:11:51 146.5	14.3	15832	

11:11:52 146.8	14.3	15862	

11:11:53 146.9	14.3	15885	

11:11:54 147.3	14.3	15919	

11:11:55 147.6	14.3	15943	

11:11:56 147.9	14.3	15965	

11:11:58 148.2	14.3	16001	

11:11:59 148.5	14.3	16026	

11:12:00 148.9	14.3	16063	

11:12:01 149.0	14.3	16089	

11:12:02 149.5	14.3	16127	

11:12:03 149.9	14.3	16151	

11:12:04 150.2	14.3	16190	

11:12:05 150.5	14.3	16216	

11:12:06 150.6	14.3	16241	

11:12:07 151.0	14.3	16284	

11:12:08 151.5	14.3	16311	

11:12:10 151.8	14.3	16352	

11:12:11 152.1	14.3	16378	

11:12:12 152.4	14.3	16418	

11:12:13 152.7	14.3	16445	

11:12:14 152.9	14.3	16488	

11:12:15 153.4	14.3	16515	

11:12:16 153.7	14.3	16544	

11:12:17 154.1	14.3	16585	

11:12:18 154.5	14.3	16612	

11:12:19 154.8	14.3	16655	

11:12:21 155.0	14.3	16683	

11:12:22 155.7	14.3	16724	

11:12:23 155.9	14.3	16751	

11:12:24 156.3	14.3	16793	

11:12:25 156.6	14.3	16820	

11:12:26 157.0	14.3	16862	

11:12:27 157.4	14.3	16891	

11:12:28 157.7	14.3	16918	

11:12:29 157.8	14.3	16957	

11:12:30 158.3	14.3	16985	

11:12:32 158.6	14.3	17027	

11:12:33 158.8	14.3	17053	

11:12:34 159.3	14.3	17093	

11:12:35 159.6	14.3	17122	

11:12:36 159.8	14.3	17160	

11:12:37 160.3	14.3	17185	

11:12:38 160.6	14.3	17211	

11:12:39 160.7	14.3	17250	

11:12:40 161.0	14.3	17276	

11:12:41 161.5	14.3	17315	

11:12:43 161.9	14.3	17338	

11:12:44 162.0	14.3	17377	

11:12:45 162.3	14.3	17402	

11:12:46 162.6	14.3	17439	

11:12:47 163.1	14.3	17466	

11:12:48 163.5	14.3	17504	

11:12:49 163.8	14.3	17527	

11:12:50 164.1	14.3	17556	

11:12:51 164.2	14.3	17591	

11:12:52 164.5	14.3	17616	

11:12:54 165.0	14.3	17654	

11:12:55 165.1	14.3	17676	

11:12:56 165.6	14.3	17713	

11:12:57 165.9	14.3	17739	

11:12:58 166.3	14.3	17775	

11:12:59 166.6	14.3	17799	

11:13:00 167.0	14.3	17823	

11:13:01 167.3	14.3	17858	

11:13:02 167.5	14.3	17883	

11:13:03 168.0	14.3	17916	

11:13:05 168.3	14.3	17940	

11:13:06 168.6	14.3	17973	

11:13:07 168.9	14.3	17997	

11:13:08 169.0	14.3	18032	

11:13:09 169.5	14.3	18051	

11:13:10 169.6	14.3	18084	

11:13:11 169.9	14.3	18104	

11:13:12 170.2	14.3	18126	

11:13:13 170.5	14.3	18151	

11:13:14 170.8	14.3	18173	

11:13:16 171.1	14.3	18198	

11:13:17 171.1	14.3	18217	

11:13:18 171.4	14.3	18239	

11:13:19 171.6	14.3	18257	

11:13:20 171.8	14.3	18280	

11:13:21 172.3	14.3	18295	

11:13:22 172.5	14.3	18319	

11:13:23 172.5	14.3	18332	

11:13:24 172.8	14.3	18356	

11:13:25 173.0	14.3	18372	

11:13:27 173.4	14.3	18387	

11:13:28 173.4	14.3	18411	

11:13:29 173.6	14.3	18424	

11:13:30 173.8	14.3	18446	

11:13:31 174.0	14.3	18461	

11:13:32 174.2	14.3	18484	

11:13:33 174.4	14.3	18500	

11:13:34 174.5	14.3	18520	

11:13:35 174.7	14.3	18534	

11:13:36 174.9	14.3	18555	

11:13:38 175.1	14.3	18567	

11:13:39 175.2	14.3	18588	

11:13:40 175.4	14.3	18602	

11:13:41 175.5	14.3	18620	

11:13:42 175.7	14.3	18636	

11:13:43 175.9	14.3	18650	

11:13:44 176.1	14.3	18670	

11:13:45 176.2	14.3	18687	

11:13:46 176.4	14.3	18709	

11:13:48 176.6	14.3	18723	

11:13:49 176.7	14.3	18750	

11:13:50 177.0	14.3	18764	

11:13:51 177.2	14.3	18787	

11:13:52 177.3	14.3	18800	

11:13:53 177.5	14.3	18821	

11:13:54 177.7	14.3	18837	

11:13:55 177.8	14.3	18848	

11:13:56 178.0	14.3	18864	

11:13:57 178.1	14.3	18876	

11:13:59 178.2	14.3	18891	

11:14:00 178.4	14.3	18899	

11:14:01 178.5	14.3	18911	

11:14:02 178.6	14.3	18920	

11:14:03 178.7	14.3	18929	

11:14:04 178.8	14.3	18934	

11:14:05 178.9	14.3	18940	

11:14:06 179.0	14.3	18945	

11:14:07 179.1	14.3	18947	

11:14:08 179.2	14.3	18949	

11:14:10 179.2	14.3	18950	

11:14:11 179.2	14.3	18950	

11:14:12 179.2	14.3	18950	

11:14:13 179.3	14.3	18949	

11:14:14 179.2	14.3	18948	

11:14:15 179.3	14.3	18947	

11:14:16 179.2	14.3	18945	

11:14:17 179.2	14.3	18944	

11:14:18 179.2	14.3	18942	

11:14:19 179.2	14.3	18939	

11:14:21 179.2	14.3	18936	

11:14:22 179.1	14.3	18935	

11:14:23 179.1	14.3	18933	

11:14:24 179.1	14.3	18932	

11:14:25 179.1	14.3	18931	

11:14:26 179.0	14.3	18930	

11:14:27 179.0	14.3	18930	

11:14:28 178.9	14.3	18930	

11:14:29 178.9	14.3	18930	

11:14:30 178.9	14.3	18929	

11:14:32 178.9	14.3	18929	

11:14:33 178.8	14.3	18930	

11:14:34 178.8	14.3	18929	

11:14:35 178.8	14.3	18931	

11:14:36 178.8	14.3	18933	

11:14:37 178.9	14.3	18932	

11:14:38 178.9	14.3	18933	

11:14:39 178.9	14.3	18933	

11:14:40 178.9	14.3	18933	

11:14:41 178.9	14.4	18931	

11:14:43 179.0	14.3	18931	

11:14:44 178.9	14.4	18930	

11:14:45 178.9	14.4	18929	

11:14:46 178.9	14.3	18927	

11:14:47 178.9	14.4	18924	

11:14:48 178.9	14.4	18923	

11:14:49 178.8	14.3	18919	

11:14:50 178.8	14.3	18916	

11:14:51 178.7	14.4	18913	

11:14:52 178.6	14.4	18909	

11:14:54 178.6	14.4	18904	

11:14:55 178.6	14.4	18901	

11:14:56 178.5	14.4	18897	

11:14:57 178.5	14.4	18890	

11:14:58 178.4	14.4	18883	

11:14:59 178.3	14.4	18875	

11:15:00 178.2	14.4	18868	

11:15:01 178.1	14.4	18859	

11:15:02 178.1	14.4	18848	

11:15:03 178.0	14.4	18839	

11:15:04 177.9	14.4	18826	

11:15:06 177.8	14.4	18815	

11:15:07 177.7	14.4	18797	

11:15:08 177.5	14.4	18786	

11:15:09 177.4	14.4	18771	

11:15:10 177.3	14.4	18758	

11:15:11 177.2	14.4	18749	

11:15:12 177.1	14.4	18731	

11:15:13 177.0	14.4	18719	

11:15:14 176.8	14.4	18702	

11:15:15 176.7	14.4	18689	

11:15:17 176.6	14.4	18671	

11:15:18 176.4	14.4	18658	

11:15:19 176.3	14.4	18642	

11:15:20 176.2	14.4	18632	

11:15:21 176.1	14.4	18616	

11:15:22 176.0	14.4	18606	

11:15:23 175.8	14.4	18593	

11:15:24 175.7	14.4	18584	

11:15:25 175.6	14.4	18576	

11:15:26 175.5	14.4	18562	

11:15:28 175.4	14.4	18554	

11:15:29 175.3	14.4	18543	

11:15:30 175.2	14.4	18536	

11:15:31 175.1	14.4	18525	

11:15:32 175.0	14.4	18518	

11:15:33 174.9	14.4	18507	

11:15:34 174.8	14.4	18500	

11:15:35 174.6	14.4	18493	

11:15:36 174.5	14.4	18482	

11:15:37 174.4	14.4	18473	

11:15:39 174.3	14.4	18463	

11:15:40 174.2	14.4	18456	

11:15:41 174.1	14.4	18448	

11:15:42 174.0	14.4	18440	

11:15:43 173.9	14.4	18428	

11:15:44 173.7	14.4	18421	

11:15:45 173.6	14.4	18413	

11:15:46 173.5	14.4	18405	

11:15:47 173.4	14.4	18399	

11:15:48 173.3	14.4	18390	

11:15:49 173.2	14.4	18386	

11:15:51 173.1	14.4	18378	

11:15:52 173.0	14.4	18374	

11:15:53 172.9	14.4	18368	

11:15:54 172.9	14.4	18364	

11:15:55 172.8	14.4	18357	

11:15:56 172.7	14.4	18354	

11:15:57 172.7	14.4	18350	

11:15:58 172.6	14.4	18343	

11:15:59 172.6	14.4	18339	

11:16:00 172.5	14.4	18332	

11:16:02 172.5	14.4	18327	

11:16:03 172.4	14.4	18320	

11:16:04 172.3	14.4	18316	

11:16:05 172.3	14.4	18310	

11:16:06 172.2	14.4	18308	

11:16:07 172.2	14.4	18307	

11:16:08 172.2	14.4	18305	

11:16:09 172.2	14.5	18306	

11:16:10 172.1	14.4	18304	

11:16:11 172.1	14.4	18305	

11:16:13 172.1	14.5	18307	

11:16:14 172.1	14.4	18306	

11:16:15 172.1	14.4	18309	

11:16:16 172.1	14.5	18310	

11:16:17 172.1	14.5	18311	

11:16:18 172.1	14.5	18313	

11:16:19 172.1	14.5	18312	

11:16:20 172.1	14.5	18313	

11:16:21 172.1	14.5	18312	

11:16:22 172.2	14.5	18312	

11:16:24 172.2	14.5	18314	

11:16:25 172.2	14.5	18312	

11:16:26 172.2	14.5	18313	

11:16:27 172.2	14.5	18318	

11:16:28 172.3	14.5	18319	

11:16:29 172.3	14.5	18324	

11:16:30 172.3	14.5	18328	

11:16:31 172.3	14.5	18333	

11:16:32 172.4	14.5	18340	

11:16:33 172.4	14.5	18345	

11:16:35 172.5	14.5	18353	

11:16:36 172.5	14.5	18360	

11:16:37 172.6	14.5	18368	

11:16:38 172.7	14.5	18374	

11:16:39 172.7	14.5	18381	

11:16:40 172.8	14.5	18389	

11:16:41 172.9	14.5	18397	

11:16:42 173.0	14.5	18408	

11:16:43 173.1	14.5	18416	

11:16:44 173.2	14.5	18429	

11:16:46 173.3	14.5	18439	

11:16:47 173.4	14.5	18450	

11:16:48 173.5	14.5	18451	

11:16:49 173.6	14.5	18445	

11:16:50 173.7	14.5	18441	

11:16:51 173.7	14.5	18437	

11:16:52 173.8	14.5	18433	

11:16:53 173.8	14.5	18428	

11:16:54 173.8	14.5	18424	

11:16:55 173.8	14.5	18421	

11:16:56 173.8	14.5	18416	

11:16:58 173.7	14.5	18412	

11:16:59 173.7	14.5	18410	

11:17:00 173.7	14.5	18407	

11:17:01 173.6	14.5	18405	

11:17:02 173.6	14.5	18403	

11:17:03 173.6	14.5	18399	

11:17:04 173.5	14.5	18398	

11:17:05 173.5	14.5	18395	

11:17:06 173.4	14.5	18394	

11:17:07 173.4	14.5	18393	

11:17:09 173.4	14.5	18393	

11:17:10 173.5	14.5	18393	

11:17:11 173.5	14.5	18396	

11:17:12 173.5	14.5	18398	

11:17:13 173.6	14.5	18401	

11:17:14 173.6	14.5	18404	

11:17:15 173.7	14.5	18405	

11:17:16 173.7	14.5	18410	

11:17:17 173.7	14.5	18413	

11:17:19 173.8	14.5	18416	

11:17:20 173.8	14.5	18419	

11:17:21 173.8	14.5	18425	

11:17:22 173.9	14.5	18428	

11:17:23 173.9	14.5	18434	

11:17:24 174.0	14.5	18437	

11:17:25 174.0	14.5	18441	

11:17:26 174.0	14.5	18445	

11:17:27 174.1	14.5	18447	

11:17:28 174.1	14.5	18454	

11:17:29 174.1	14.5	18458	

11:17:31 174.2	14.5	18461	

11:17:32 174.2	14.5	18465	

11:17:33 174.2	14.5	18472	

11:17:34 174.3	14.5	18475	

11:17:35 174.3	14.5	18484	

11:17:36 174.4	14.5	18489	

11:17:37 174.4	14.5	18500	

11:17:38 174.4	14.5	18508	

11:17:39 174.5	14.5	18514	

11:17:41 174.5	14.5	18520	

11:17:42 174.6	14.5	18528	

11:17:43 174.7	14.5	18539	

11:17:44 174.8	14.5	18546	

11:17:45 174.9	14.5	18558	

11:17:46 175.0	14.5	18566	

11:17:47 175.1	14.5	18578	

11:17:48 175.2	14.5	18588	

11:17:49 175.3	14.5	18604	

11:17:50 175.5	14.5	18612	

11:17:51 175.6	14.5	18627	

11:17:53 175.7	14.5	18638	

11:17:54 175.8	14.5	18650	

11:17:55 175.9	14.5	18665	

11:17:56 176.1	14.5	18676	

11:17:57 176.2	14.5	18695	

11:17:58 176.3	14.5	18706	

11:17:59 176.5	14.5	18724	

11:18:00 176.6	14.6	18738	

11:18:01 176.7	14.5	18757	

11:18:03 176.9	14.6	18769	

11:18:04 177.0	14.6	18791	

11:18:05 177.2	14.6	18803	

11:18:06 177.4	14.6	18824	

11:18:07 177.5	14.6	18839	

11:18:08 177.7	14.6	18852	

11:18:09 177.8	14.6	18874	

11:18:10 178.0	14.6	18889	

11:18:11 178.2	14.6	18910	

11:18:12 178.4	14.6	18927	

11:18:14 178.6	14.6	18953	

11:18:15 178.8	14.6	18969	

11:18:16 179.0	14.6	18997	

11:18:17 179.2	14.6	19015	

11:18:18 179.4	14.6	19043	

11:18:19 179.6	14.6	19062	

11:18:20 179.9	14.6	19084	

11:18:21 180.3	14.6	19113	

11:18:22 180.3	14.6	19138	

11:18:23 180.7	14.6	19172	

11:18:24 181.0	14.6	19193	

11:18:26 181.3	14.6	19232	

11:18:27 181.5	14.6	19256	

11:18:28 181.8	14.6	19293	

11:18:29 182.3	14.6	19321	

11:18:30 182.5	14.6	19347	

11:18:31 183.0	14.6	19388	

11:18:32 183.3	14.6	19417	

11:18:33 183.6	14.6	19458	

11:18:34 183.9	14.6	19487	

11:18:36 184.3	14.6	19530	

11:18:37 184.6	14.6	19560	

11:18:38 185.0	14.6	19601	

11:18:39 185.3	14.6	19627	

11:18:40 185.7	14.6	19670	

11:18:41 186.0	14.6	19701	

11:18:42 186.3	14.6	19745	

11:18:43 186.7	14.6	19775	

11:18:44 187.1	14.6	19809	

11:18:45 187.4	14.6	19858	

11:18:47 188.0	14.6	19891	

11:18:48 188.2	14.6	19943	

11:18:49 188.8	14.6	19976	

11:18:50 189.4	14.6	20031	

11:18:51 189.6	14.6	20067	

11:18:52 190.0	14.6	20123	

11:18:53 190.5	14.6	20159	

11:18:54 191.1	14.6	20217	

11:18:55 191.6	14.6	20256	

11:18:56 191.9	14.6	20315	

11:18:58 192.6	14.6	20356	

11:18:59 193.1	14.6	20419	

11:19:00 193.6	14.6	20460	

11:19:01 193.9	14.6	20502	

11:19:02 194.6	14.6	20570	

11:19:03 195.3	14.6	20614	

11:19:04 195.6	14.6	20679	

11:19:05 196.3	14.6	20725	

11:19:06 196.7	14.6	20788	

11:19:07 197.4	14.6	20834	

11:19:09 197.8	14.6	20906	

11:19:10 198.5	14.6	20953	

11:19:11 199.3	14.6	21001	

11:19:12 199.7	14.6	21073	

11:19:13 200.2	14.6	21119	

11:19:14 200.5	14.6	21182	

11:19:15 201.1	14.6	21219	

11:19:16 201.6	14.6	21276	

11:19:17 202.3	14.6	21311	

11:19:18 202.7	14.6	21364	

11:19:20 203.1	14.6	21402	

11:19:21 203.7	14.6	21461	

11:19:22 204.2	14.6	21497	

11:19:23 204.7	14.6	21538	

11:19:24 205.2	14.7	21592	

11:19:25 205.5	14.6	21629	

11:19:26 205.9	14.7	21680	

11:19:27 206.3	14.7	21716	

11:19:28 206.7	14.7	21765	

11:19:29 207.2	14.7	21798	

11:19:31 207.6	14.7	21850	

11:19:32 208.0	14.7	21882	

11:19:33 208.4	14.7	21933	

11:19:34 208.6	14.7	21968	

11:19:35 209.3	14.7	22007	

11:19:36 209.7	14.7	22059	

11:19:37 210.1	14.7	22096	

11:19:38 210.5	14.7	22152	

11:19:39 211.0	14.7	22188	

11:19:40 211.4	14.7	22245	

11:19:41 211.9	14.7	22281	

11:19:43 212.4	14.7	22338	

11:19:44 212.8	14.7	22372	

11:19:45 213.2	14.7	22408	

11:19:46 213.7	14.7	22458	

11:19:47 213.9	14.7	22490	

11:19:48 214.5	14.7	22539	

11:19:49 214.9	14.7	22571	

11:19:50 215.3	14.7	22619	

11:19:51 215.7	14.7	22649	

11:19:52 216.1	14.7	22700	

11:19:54 216.6	14.7	22731	

11:19:55 216.8	14.7	22765	

11:19:56 216.9	14.7	22780	

11:19:57 217.4	14.7	22799	

11:19:58 217.5	14.7	22824	

11:19:59 217.8	14.7	22842	

11:20:00 218.2	14.7	22867	

11:20:01 218.6	14.7	22884	

11:20:02 218.7	14.7	22912	

11:20:04 218.9	14.7	22930	

11:20:05 219.2	14.7	22962	

11:20:06 219.4	14.7	22982	

11:20:07 219.4	14.7	23017	

11:20:08 219.9	14.7	23043	

11:20:09 220.2	14.7	23083	

11:20:10 220.7	14.7	23112	

11:20:11 221.0	14.7	23160	

11:20:12 221.4	14.7	23197	

11:20:13 221.7	14.7	23234	

11:20:15 222.1	14.7	23298	

11:20:16 222.9	14.7	23344	

11:20:17 223.4	14.7	23421	

11:20:18 223.9	14.7	23481	

11:20:19 224.5	14.7	23578	

11:20:20 225.2	14.7	23650	

11:20:21 226.3	14.7	23774	

11:20:22 227.2	14.7	23873	

11:20:23 228.3	14.7	23999	

11:20:24 229.7	14.7	24199	

11:20:26 231.0	14.7	24337	

11:20:27 232.6	14.7	24585	

11:20:28 234.3	14.7	24769	

11:20:29 236.3	14.7	25044	

11:20:30 238.2	14.7	25186	

11:20:31 239.9	14.7	25421	

11:20:32 241.6	14.7	25537	

11:20:33 243.3	14.7	25715	

11:20:34 244.8	14.7	25786	

11:20:35 245.8	14.7	25801	

11:20:36 245.5	14.7	25602	

11:20:38 243.9	14.7	25451	

11:20:39 243.6	14.7	25241	

11:20:40 242.5	14.8	25114	

11:20:41 240.7	14.8	24960	

11:20:42 239.9	14.8	24870	

11:20:43 239.2	14.8	24749	

11:20:44 238.6	14.8	24678	

11:20:45 237.6	14.8	24587	

11:20:46 237.0	14.8	24520	

11:20:48 236.3	14.8	24450	

11:20:49 235.8	14.8	24397	

11:20:50 235.4	14.8	24348	

11:20:51 234.6	14.8	24284	

11:20:52 234.1	14.8	24248	

11:20:53 233.5	14.8	24198	

11:20:54 233.2	14.8	24165	

11:20:55 232.5	14.8	24112	

11:20:56 232.2	14.8	24071	

11:20:57 231.7	14.8	24008	

11:20:59 231.2	14.8	23965	

11:21:00 230.5	14.8	23894	

11:21:01 230.0	14.8	23846	

11:21:02 229.5	14.8	23780	

11:21:03 229.1	14.8	23735	

11:21:04 228.4	14.8	23691	

11:21:05 227.9	14.8	23634	

11:21:06 227.6	14.8	23602	

11:21:07 227.1	14.8	23558	

11:21:08 226.7	14.8	23530	

11:21:10 226.3	14.8	23496	

11:21:11 226.0	14.8	23476	

11:21:12 225.8	14.8	23453	

11:21:13 225.7	14.8	23436	

11:21:14 225.4	14.8	23424	

11:21:15 225.1	14.8	23410	

11:21:16 224.8	14.8	23401	

11:21:17 224.8	14.8	23388	

11:21:18 224.6	14.8	23379	

11:21:19 224.3	14.8	23366	

11:21:21 224.0	14.8	23357	

11:21:22 224.0	14.8	23344	

11:21:23 223.9	14.8	23335	

11:21:24 223.8	14.8	23320	

11:21:25 223.6	14.8	23310	

11:21:26 223.5	14.8	23301	

11:21:27 223.4	14.8	23287	

11:21:28 223.2	14.8	23280	

11:21:29 223.2	14.8	23266	

11:21:30 223.1	14.8	23259	

11:21:31 222.9	14.8	23245	

11:21:33 222.9	14.8	23239	

11:21:34 222.7	14.8	23228	

11:21:35 222.6	14.8	23220	

11:21:36 222.5	14.8	23210	

11:21:37 222.4	14.8	23198	

11:21:38 222.4	14.8	23192	

11:21:39 222.2	14.8	23183	

11:21:40 222.1	14.8	23177	

11:21:41 222.0	14.8	23166	

11:21:42 221.9	14.8	23162	

11:21:44 221.8	14.8	23150	

11:21:45 221.8	14.8	23145	

11:21:46 221.7	14.8	23133	

11:21:47 221.6	14.8	23125	

11:21:48 221.4	14.8	23112	

11:21:49 221.3	14.8	23102	

11:21:50 221.2	14.8	23091	

11:21:51 221.1	14.8	23082	

11:21:52 221.0	14.8	23074	

11:21:53 220.9	14.8	23062	

11:21:55 220.8	14.8	23054	

