Time  	KZ11W:	KZ11C:	SD13L:
10:09:31 350.6	13.2	29183	
10:09:32 350.7	13.3	29150	
10:09:33 350.8	13.3	29143	
10:09:34 350.9	13.3	29159	
10:09:35 350.9	13.3	29184	
10:09:36 351.1	13.3	29196	
10:09:37 351.2	13.3	29184	
10:09:38 351.2	13.3	29196	
10:09:39 351.3	13.3	29200	
10:09:40 351.3	13.3	29237	
10:09:42 351.4	13.3	29211	
10:09:43 351.5	13.3	29215	
10:09:44 351.7	13.3	29234	
10:09:45 351.8	13.3	29203	
10:09:46 351.9	13.2	29208	
10:09:47 352.0	13.2	29214	
10:09:48 352.1	13.3	29223	
10:09:49 352.2	13.3	29232	
10:09:50 352.2	13.3	29243	
10:09:51 352.2	13.3	29230	
10:09:53 352.2	13.2	29271	
10:09:54 352.4	13.2	29255	
10:09:55 352.4	13.2	29251	
10:09:56 352.5	13.2	29251	
10:09:57 352.6	13.2	29260	
10:09:58 352.6	13.2	29271	
10:09:59 352.6	13.2	29284	
10:10:00 352.7	13.2	29279	
10:10:01 352.7	13.2	29260	
10:10:02 352.8	13.2	29289	
10:10:04 352.8	13.2	29294	
10:10:05 352.9	13.2	29296	
10:10:06 352.9	13.2	29294	
10:10:07 353.0	13.2	29266	
10:10:08 353.0	13.2	29266	
10:10:09 353.0	13.2	29288	
10:10:10 352.9	13.2	29291	
10:10:11 353.0	13.2	29290	
10:10:12 353.0	13.2	29287	
10:10:13 353.1	13.2	29282	
10:10:15 353.2	13.2	29271	
10:10:16 353.1	13.2	29292	
10:10:17 353.1	13.2	29267	
10:10:18 353.0	13.2	29286	
10:10:19 353.1	13.2	29320	
10:10:20 353.1	13.2	29269	
10:10:21 353.1	13.2	29296	
10:10:22 353.1	13.2	29311	
10:10:23 353.2	13.2	29313	
10:10:24 353.2	13.2	29308	
10:10:26 353.2	13.2	29304	
10:10:27 353.2	13.2	29296	
10:10:28 353.2	13.2	29311	
10:10:29 353.2	13.1	29338	
10:10:30 353.2	13.1	29338	
10:10:31 353.2	13.1	29331	
10:10:32 353.3	13.1	29355	
10:10:33 353.3	13.1	29350	
10:10:34 353.4	13.1	29332	
10:10:35 353.4	13.1	29362	
10:10:37 353.5	13.1	29360	
10:10:38 353.5	13.1	29338	
10:10:39 353.5	13.1	29359	
10:10:40 353.6	13.1	29346	
10:10:41 353.6	13.1	29358	
10:10:42 353.6	13.1	29344	
10:10:43 353.6	13.1	29349	
10:10:44 353.6	13.1	29344	
10:10:45 353.6	13.1	29337	
10:10:46 353.6	13.1	29323	
10:10:48 353.5	13.1	29338	
10:10:49 353.5	13.1	29310	
10:10:50 353.4	13.1	29317	
10:10:51 353.4	13.1	29332	
10:10:52 353.4	13.1	29320	
10:10:53 353.4	13.1	29312	
10:10:54 353.3	13.1	29296	
10:10:55 353.4	13.1	29323	
10:10:56 353.4	13.1	29311	
10:10:58 353.4	13.1	29311	
10:10:59 353.4	13.1	29299	
10:11:00 353.4	13.1	29318	
10:11:01 353.4	13.1	29326	
10:11:02 353.5	13.1	29338	
10:11:03 353.6	13.1	29327	
10:11:04 353.6	13.1	29328	
10:11:05 353.6	13	29333	
10:11:06 353.7	13	29348	
10:11:07 353.8	13	29365	
10:11:09 353.9	13	29352	
10:11:10 354.0	13	29367	
10:11:11 354.0	13	29393	
10:11:12 354.1	13	29382	
10:11:13 354.3	13	29370	
10:11:14 354.3	13	29373	
10:11:15 354.4	13	29376	
10:11:16 354.5	13	29388	
10:11:17 354.5	13	29382	
10:11:18 354.5	13	29414	
10:11:20 354.5	13	29409	
10:11:21 354.6	13	29399	
10:11:22 354.6	13	29382	
10:11:23 354.5	13	29397	
10:11:24 354.5	13	29393	
10:11:25 354.4	13	29367	
10:11:26 354.3	13	29397	
10:11:27 354.3	12.9	29416	
10:11:28 354.3	12.9	29403	
10:11:30 354.3	12.9	29442	
10:11:31 354.3	12.9	29445	
10:11:32 354.3	12.9	29440	
10:11:33 354.3	12.9	29434	
10:11:34 354.4	12.9	29440	
10:11:35 354.5	12.9	29455	
10:11:36 354.5	12.9	29479	
10:11:37 354.5	12.9	29499	
10:11:38 354.6	12.9	29479	
10:11:39 354.6	12.9	29487	
10:11:40 354.7	12.9	29473	
10:11:42 354.9	12.9	29496	
10:11:43 355.0	12.9	29499	
10:11:44 355.0	12.9	29521	
10:11:45 355.0	12.9	29487	
10:11:46 355.0	12.9	29524	
10:11:47 355.1	12.9	29509	
10:11:48 355.1	12.9	29510	
10:11:49 355.1	12.9	29504	
10:11:50 355.1	12.9	29521	
10:11:51 355.1	12.9	29521	
10:11:53 355.1	12.9	29528	
10:11:54 355.2	12.9	29546	
10:11:55 355.2	12.9	29552	
10:11:56 355.3	12.9	29547	
10:11:57 355.4	12.9	29563	
10:11:58 355.3	12.9	29572	
10:11:59 355.4	12.9	29577	
10:12:00 355.4	12.9	29577	
10:12:01 355.5	12.9	29543	
10:12:03 355.5	12.9	29571	
10:12:04 355.5	12.9	29571	
10:12:05 355.5	12.9	29569	
10:12:06 355.6	12.9	29580	
10:12:07 355.7	12.9	29565	
10:12:08 355.7	12.9	29597	
10:12:09 355.6	12.9	29611	
10:12:10 355.6	12.9	29598	
10:12:11 355.7	12.9	29583	
10:12:12 355.8	12.9	29605	
10:12:14 355.8	12.9	29616	
10:12:15 355.8	12.9	29596	
10:12:16 355.8	12.9	29610	
10:12:17 355.8	12.9	29587	
10:12:18 355.9	12.9	29586	
10:12:19 355.8	12.9	29618	
10:12:20 355.8	12.9	29615	
10:12:21 355.8	12.9	29608	
10:12:22 355.7	12.9	29613	
10:12:23 355.7	12.9	29629	
10:12:25 355.7	12.9	29592	
10:12:26 355.7	12.9	29598	
10:12:27 355.6	12.9	29614	
10:12:28 355.7	12.9	29592	
10:12:29 355.7	12.9	29618	
10:12:30 355.7	12.9	29626	
10:12:31 355.9	12.9	29657	
10:12:32 356.0	12.9	29645	
10:12:33 356.1	12.9	29615	
10:12:35 356.2	12.9	29639	
10:12:36 356.3	12.9	29633	
10:12:37 356.5	12.9	29648	
10:12:38 356.4	12.9	29644	
10:12:39 356.4	12.9	29635	
10:12:40 356.5	12.9	29640	
10:12:41 356.5	12.9	29657	
10:12:42 356.5	12.9	29656	
10:12:43 356.5	12.9	29651	
10:12:44 356.6	12.9	29648	
10:12:46 356.6	12.9	29656	
10:12:47 356.7	12.9	29666	
10:12:48 356.7	12.9	29664	
10:12:49 356.8	12.9	29665	
10:12:50 356.7	12.9	29636	
10:12:51 356.7	12.9	29660	
10:12:52 356.7	12.9	29683	
10:12:53 356.7	12.9	29686	
10:12:54 356.8	12.9	29686	
10:12:55 356.8	12.9	29699	
10:12:57 356.8	12.9	29652	
10:12:58 356.8	12.9	29677	
10:12:59 356.8	12.9	29641	
10:13:00 356.8	12.9	29649	
10:13:01 356.9	12.9	29662	
10:13:02 357.0	12.9	29667	
10:13:03 357.1	12.9	29685	
10:13:04 357.2	12.9	29684	
10:13:05 357.3	12.9	29695	
10:13:07 357.3	12.9	29686	
10:13:08 357.4	12.9	29717	
10:13:09 357.6	12.9	29702	
10:13:10 357.6	12.9	29674	
10:13:11 357.5	12.9	29716	
10:13:12 357.6	12.9	29696	
10:13:13 357.7	12.9	29692	
10:13:14 357.7	12.9	29728	
10:13:15 357.7	12.9	29723	
10:13:16 357.7	12.9	29744	
10:13:18 357.8	12.9	29754	
10:13:19 357.8	12.9	29761	
10:13:20 357.9	12.9	29713	
10:13:21 358.0	12.9	29767	
10:13:22 358.1	12.9	29725	
10:13:23 358.0	12.9	29739	
10:13:24 358.1	12.9	29746	
10:13:25 358.2	12.9	29773	
10:13:26 358.3	12.9	29771	
10:13:27 358.3	12.9	29775	
10:13:29 358.4	12.9	29787	
10:13:30 358.5	12.9	29774	
10:13:31 358.5	12.9	29776	
10:13:32 358.6	12.8	29805	
10:13:33 358.8	12.8	29803	
10:13:34 358.9	12.8	29843	
10:13:35 359.0	12.8	29821	
10:13:36 359.0	12.8	29801	
10:13:37 359.1	12.8	29831	
10:13:39 359.2	12.8	29838	
10:13:40 359.4	12.8	29843	
10:13:41 359.5	12.8	29821	
10:13:42 359.5	12.8	29839	
10:13:43 359.5	12.8	29828	
10:13:44 359.6	12.8	29843	
10:13:45 359.6	12.8	29851	
10:13:46 359.7	12.8	29875	
10:13:47 359.8	12.8	29867	
10:13:49 359.7	12.8	29861	
10:13:50 359.6	12.8	29871	
10:13:51 359.7	12.8	29909	
10:13:52 359.7	12.8	29911	
10:13:53 359.8	12.8	29888	
10:13:54 360.0	12.8	29903	
10:13:55 360.0	12.8	29905	
10:13:56 359.9	12.8	29900	
10:13:57 359.9	12.8	29916	
10:13:58 359.9	12.8	29914	
10:14:00 360.0	12.8	29927	
10:14:01 360.1	12.8	29904	
10:14:02 360.1	12.8	29938	
10:14:03 360.2	12.8	29941	
10:14:04 360.2	12.8	29928	
10:14:05 360.2	12.8	29934	
10:14:06 360.2	12.8	29937	
10:14:07 360.3	12.8	29961	
10:14:08 360.4	12.8	29902	
10:14:09 360.4	12.8	29919	
10:14:11 360.4	12.7	29934	
10:14:12 360.4	12.8	29925	
10:14:13 360.4	12.7	29949	
10:14:14 360.4	12.7	29955	
10:14:15 360.5	12.7	29946	
10:14:16 360.5	12.7	29988	
10:14:17 360.6	12.7	29946	
10:14:18 360.7	12.7	29992	
10:14:19 360.7	12.7	29962	
10:14:20 360.7	12.7	29987	
10:14:22 360.7	12.7	29981	
10:14:23 360.8	12.7	30041	
10:14:24 360.9	12.7	30023	
10:14:25 361.0	12.7	30033	
10:14:26 361.0	12.7	30035	
10:14:27 361.1	12.7	30075	
10:14:28 361.3	12.7	30061	
10:14:29 361.4	12.7	30075	
10:14:30 361.6	12.7	30108	
10:14:31 361.8	12.7	30095	
10:14:33 362.0	12.7	30104	
10:14:34 362.0	12.7	30118	
10:14:35 362.1	12.7	30102	
10:14:36 362.2	12.7	30085	
10:14:37 362.2	12.7	30094	
10:14:38 362.2	12.7	30086	
10:14:39 362.2	12.7	30111	
10:14:40 362.3	12.7	30120	
10:14:41 362.4	12.7	30112	
10:14:42 362.5	12.7	30133	
10:14:44 362.6	12.7	30165	
10:14:45 362.7	12.7	30172	
10:14:46 362.9	12.7	30182	
10:14:47 363.0	12.7	30176	
10:14:48 363.1	12.7	30156	
10:14:49 363.1	12.7	30176	
10:14:50 363.2	12.7	30184	
10:14:51 363.3	12.7	30171	
10:14:52 363.4	12.7	30185	
10:14:53 363.4	12.7	30173	
10:14:55 363.4	12.7	30192	
10:14:56 363.4	12.7	30185	
10:14:57 363.4	12.6	30208	
10:14:58 363.5	12.7	30185	
10:14:59 363.5	12.7	30170	
10:15:00 363.5	12.6	30171	
10:15:01 363.5	12.6	30173	
10:15:02 363.5	12.6	30182	
10:15:03 363.6	12.7	30172	
10:15:04 363.6	12.6	30185	
10:15:06 363.7	12.6	30194	
10:15:07 363.8	12.6	30202	
10:15:08 363.8	12.6	30198	
10:15:09 363.9	12.6	30185	
10:15:10 363.9	12.6	30189	
10:15:11 363.8	12.6	30192	
10:15:12 363.8	12.6	30200	
10:15:13 363.8	12.6	30176	
10:15:14 363.8	12.6	30190	
10:15:15 363.8	12.6	30192	
10:15:17 363.8	12.6	30202	
10:15:18 363.8	12.6	30202	
10:15:19 363.9	12.6	30204	
10:15:20 364.0	12.6	30207	
10:15:21 364.0	12.6	30191	
10:15:22 364.0	12.6	30200	
10:15:23 364.0	12.6	30183	
10:15:24 364.0	12.6	30214	
10:15:25 363.9	12.6	30188	
10:15:26 363.9	12.6	30199	
10:15:28 363.8	12.6	30212	
10:15:29 363.9	12.6	30215	
10:15:30 363.8	12.6	30201	
10:15:31 363.8	12.6	30212	
10:15:32 363.9	12.6	30210	
10:15:33 363.9	12.6	30231	
10:15:34 363.9	12.6	30240	
10:15:35 363.9	12.6	30220	
10:15:36 363.9	12.6	30242	
10:15:37 364.0	12.6	30231	
10:15:39 364.0	12.6	30235	
10:15:40 363.9	12.6	30241	
10:15:41 363.9	12.6	30224	
10:15:42 363.9	12.5	30246	
10:15:43 363.9	12.5	30253	
10:15:44 364.0	12.6	30250	
10:15:45 364.0	12.5	30268	
10:15:46 364.1	12.5	30256	
10:15:47 364.1	12.5	30295	
10:15:48 364.2	12.5	30278	
10:15:50 364.3	12.5	30285	
10:15:51 364.3	12.5	30306	
10:15:52 364.4	12.5	30291	
10:15:53 364.4	12.5	30283	
10:15:54 364.3	12.5	30304	
10:15:55 364.3	12.5	30323	
10:15:56 364.4	12.5	30325	
10:15:57 364.5	12.5	30321	
10:15:58 364.6	12.5	30355	
10:15:59 364.7	12.5	30364	
10:16:01 364.8	12.5	30359	
10:16:02 364.8	12.5	30359	
10:16:03 364.9	12.5	30386	
10:16:04 364.9	12.5	30381	
10:16:05 365.1	12.5	30378	
10:16:06 365.1	12.5	30374	
10:16:07 365.2	12.5	30381	
10:16:08 365.3	12.5	30383	
10:16:09 365.3	12.5	30397	
10:16:10 365.4	12.5	30395	
10:16:12 365.4	12.6	30349	
10:16:13 365.4	12.5	30365	
10:16:14 365.4	12.5	30407	
10:16:15 365.5	12.5	30390	
10:16:16 365.5	12.5	30368	
10:16:17 365.5	12.5	30352	
10:16:18 365.4	12.5	30345	
10:16:19 365.4	12.5	30358	
10:16:20 365.3	12.5	30363	
10:16:21 365.3	12.5	30342	
10:16:23 365.3	12.5	30361	
10:16:24 365.3	12.5	30359	
10:16:25 365.2	12.5	30354	
10:16:26 365.2	12.6	30357	
10:16:27 365.2	12.5	30354	
10:16:28 365.2	12.5	30352	
10:16:29 365.2	12.5	30344	
10:16:30 365.2	12.5	30358	
10:16:31 365.1	12.5	30330	
10:16:32 365.1	12.5	30318	
10:16:34 365.1	12.5	30309	
10:16:35 364.9	12.5	30327	
10:16:36 364.9	12.5	30317	
10:16:37 364.9	12.5	30312	
10:16:38 364.8	12.5	30292	
10:16:39 364.8	12.5	30339	
10:16:40 364.8	12.5	30316	
10:16:41 364.7	12.5	30331	
10:16:42 364.7	12.5	30331	
10:16:43 364.7	12.5	30335	
10:16:45 364.8	12.5	30318	
10:16:46 364.8	12.5	30314	
10:16:47 364.7	12.5	30314	
10:16:48 364.8	12.5	30348	
10:16:49 364.7	12.5	30333	
10:16:50 364.7	12.5	30321	
10:16:51 364.7	12.5	30336	
10:16:52 364.7	12.5	30352	
10:16:53 364.8	12.5	30345	
10:16:55 364.8	12.5	30354	
10:16:56 364.9	12.5	30344	
10:16:57 365.0	12.5	30357	
10:16:58 364.9	12.5	30345	
10:16:59 364.9	12.5	30333	
10:17:00 364.9	12.5	30357	
10:17:01 364.8	12.5	30342	
10:17:02 364.9	12.5	30329	
10:17:03 364.7	12.5	30359	
10:17:04 364.6	12.5	30357	
10:17:05 364.6	12.5	30380	
10:17:07 364.7	12.5	30362	
10:17:08 364.6	12.5	30357	
10:17:09 364.7	12.5	30365	
10:17:10 364.7	12.5	30336	
10:17:11 364.7	12.5	30327	
10:17:12 364.6	12.5	30330	
10:17:13 364.6	12.5	30310	
10:17:14 364.7	12.5	30336	
10:17:15 364.7	12.5	30371	
10:17:17 364.8	12.5	30366	
10:17:18 364.9	12.6	30363	
10:17:19 365.0	12.5	30415	
10:17:20 365.0	12.5	30380	
10:17:21 365.1	12.5	30387	
10:17:22 365.1	12.5	30369	
10:17:23 365.2	12.5	30371	
10:17:24 365.2	12.6	30413	
10:17:25 365.2	12.5	30442	
10:17:27 365.2	12.6	30382	
10:17:28 365.4	12.6	30442	
10:17:29 365.5	12.6	30451	
10:17:30 365.7	12.6	30451	
10:17:31 366.0	12.6	30473	
10:17:32 366.0	12.6	30472	
10:17:33 366.0	12.6	30472	
10:17:34 366.1	12.5	30472	
10:17:35 366.2	12.6	30475	
10:17:36 366.2	12.5	30494	
10:17:38 366.1	12.6	30487	
10:17:39 366.2	12.5	30450	
10:17:40 366.2	12.6	30490	
10:17:41 366.4	12.5	30460	
10:17:42 366.3	12.6	30484	
10:17:43 366.3	12.6	30486	
10:17:44 366.3	12.5	30492	
10:17:45 366.4	12.5	30524	
10:17:46 366.5	12.5	30501	
10:17:48 366.6	12.5	30516	
10:17:49 366.7	12.5	30556	
10:17:50 366.7	12.5	30589	
10:17:51 366.8	12.5	30565	
10:17:52 366.9	12.5	30585	
10:17:53 367.0	12.5	30587	
10:17:54 367.2	12.5	30580	
10:17:55 367.3	12.5	30605	
10:17:56 367.4	12.5	30604	
10:17:57 367.5	12.5	30587	
10:17:59 367.5	12.5	30593	
10:18:00 367.6	12.5	30601	
10:18:01 367.7	12.5	30578	
10:18:02 367.6	12.5	30605	
10:18:03 367.6	12.5	30605	
10:18:04 367.6	12.5	30622	
10:18:05 367.6	12.5	30577	
10:18:06 367.5	12.5	30596	
10:18:07 367.5	12.5	30580	
10:18:08 367.5	12.5	30596	
10:18:10 367.5	12.5	30610	
10:18:11 367.5	12.5	30607	
10:18:12 367.6	12.5	30583	
10:18:13 367.6	12.5	30590	
10:18:14 367.6	12.5	30575	
10:18:15 367.7	12.5	30588	
10:18:16 367.7	12.5	30624	
10:18:17 367.8	12.5	30633	
10:18:18 367.7	12.5	30590	
10:18:19 367.7	12.5	30605	
10:18:21 367.6	12.5	30621	
10:18:22 367.6	12.5	30652	
10:18:23 367.6	12.5	30624	
10:18:24 367.6	12.5	30585	
10:18:25 367.6	12.5	30621	
10:18:26 367.6	12.5	30621	
10:18:27 367.6	12.5	30639	
10:18:28 367.7	12.5	30625	
10:18:29 367.7	12.5	30629	
10:18:30 367.9	12.5	30640	
10:18:32 367.9	12.5	30637	
10:18:33 367.9	12.5	30670	
10:18:34 367.8	12.5	30649	
10:18:35 367.8	12.5	30628	
10:18:36 367.8	12.5	30632	
10:18:37 367.8	12.5	30605	
10:18:38 367.7	12.5	30646	
10:18:39 367.8	12.5	30643	
10:18:40 367.7	12.5	30664	
10:18:42 367.8	12.5	30643	
10:18:43 367.7	12.5	30640	
10:18:44 367.7	12.5	30691	
10:18:45 367.7	12.5	30642	
10:18:46 367.7	12.5	30628	
10:18:47 367.8	12.5	30675	
10:18:48 367.7	12.5	30674	
10:18:49 367.8	12.5	30681	
10:18:50 367.9	12.5	30643	
10:18:52 368.0	12.5	30705	
10:18:53 368.0	12.5	30662	
10:18:54 368.1	12.5	30633	
10:18:55 368.1	12.5	30666	
10:18:56 368.1	12.5	30694	
10:18:57 368.1	12.5	30702	
10:18:58 368.2	12.5	30607	
10:18:59 368.3	12.5	30684	
10:19:00 368.4	12.5	30653	
10:19:01 368.4	12.5	30611	
10:19:03 368.4	12.5	30690	
10:19:04 368.3	12.5	30695	
10:19:05 368.5	12.5	30672	
10:19:06 368.5	12.5	30672	
10:19:07 368.4	12.5	30713	
10:19:08 368.4	12.5	30666	
10:19:09 368.5	12.5	30714	
10:19:10 368.5	12.5	30715	
10:19:11 368.7	12.5	30769	
10:19:13 368.8	12.5	30768	
10:19:14 369.0	12.5	30798	
10:19:15 369.1	12.5	30814	
10:19:16 369.3	12.5	30812	
10:19:17 369.4	12.5	30828	
10:19:18 369.6	12.5	30867	
10:19:19 369.8	12.5	30855	
10:19:20 370.0	12.5	30855	
10:19:21 370.1	12.5	30888	
10:19:22 370.2	12.5	30897	
10:19:24 370.4	12.5	30895	
10:19:25 370.4	12.5	30947	
10:19:26 370.5	12.5	30887	
10:19:27 370.6	12.5	30876	
10:19:28 370.5	12.5	30847	
10:19:29 370.5	12.5	30899	
10:19:30 370.5	12.5	30891	
10:19:31 370.5	12.5	30976	
10:19:32 370.7	12.5	30954	
10:19:34 370.9	12.5	31015	
10:19:35 371.0	12.5	30947	
10:19:36 371.0	12.5	30907	
10:19:37 370.9	12.5	30962	
10:19:38 370.9	12.5	30936	
10:19:39 370.9	12.5	30980	
10:19:40 371.0	12.5	31022	
10:19:41 371.0	12.5	30959	
10:19:42 371.2	12.5	30973	
10:19:43 371.3	12.5	30971	
10:19:45 371.6	12.5	30971	
10:19:46 371.6	12.5	30977	
10:19:47 371.7	12.5	31044	
10:19:48 371.9	12.5	31013	
10:19:49 372.0	12.5	31035	
10:19:50 372.2	12.5	31071	
10:19:51 372.4	12.5	31035	
10:19:52 372.5	12.5	31064	
10:19:53 372.7	12.5	31042	
10:19:54 372.7	12.5	31038	
10:19:56 372.7	12.5	31074	
10:19:57 372.6	12.5	31037	
10:19:58 372.7	12.5	31030	
10:19:59 372.8	12.4	31089	
10:20:00 373.1	12.4	31107	
10:20:01 373.3	12.5	31072	
10:20:02 373.4	12.4	31112	
10:20:03 373.5	12.4	31070	
10:20:04 373.5	12.4	31083	
10:20:05 373.6	12.4	31107	
10:20:07 373.8	12.4	31105	
10:20:08 374.0	12.4	31128	
10:20:09 374.1	12.4	31110	
10:20:10 374.1	12.4	31166	
10:20:11 374.2	12.4	31142	
10:20:12 374.3	12.4	31144	
10:20:13 374.4	12.4	31199	
10:20:14 374.6	12.4	31231	
10:20:15 374.8	12.4	31170	
10:20:17 374.8	12.4	31194	
10:20:18 374.8	12.4	31244	
10:20:19 374.7	12.4	31213	
10:20:20 374.8	12.4	31198	
10:20:21 374.9	12.4	31186	
10:20:22 374.7	12.4	31210	
10:20:23 374.6	12.4	31184	
10:20:24 374.6	12.4	31234	
10:20:25 374.8	12.4	31157	
10:20:26 374.7	12.3	31222	
10:20:28 374.7	12.3	31178	
10:20:29 374.8	12.3	31183	
10:20:30 374.8	12.3	31216	
10:20:31 374.9	12.3	31210	
10:20:32 374.9	12.3	31216	
10:20:33 374.9	12.3	31227	
10:20:34 375.0	12.3	31258	
10:20:35 375.0	12.3	31249	
10:20:36 375.2	12.3	31263	
10:20:37 375.3	12.3	31242	
10:20:39 375.4	12.3	31269	
10:20:40 375.4	12.3	31278	
10:20:41 375.3	12.3	31272	
10:20:42 375.3	12.3	31267	
10:20:43 375.4	12.3	31293	
10:20:44 375.5	12.3	31293	
10:20:45 375.5	12.3	31309	
10:20:46 375.6	12.3	31323	
10:20:47 375.7	12.3	31319	
10:20:48 375.7	12.3	31296	
10:20:50 375.7	12.3	31318	
10:20:51 375.7	12.3	31334	
10:20:52 375.9	12.3	31300	
10:20:53 376.0	12.3	31324	
10:20:54 376.1	12.3	31361	
10:20:55 376.2	12.3	31339	
10:20:56 376.3	12.3	31344	
10:20:57 376.4	12.3	31345	
10:20:58 376.4	12.3	31383	
10:21:00 376.5	12.3	31405	
10:21:01 376.6	12.3	31386	
10:21:02 376.7	12.3	31384	
10:21:03 376.7	12.3	31393	
10:21:04 376.7	12.3	31355	
10:21:05 376.8	12.3	31426	
10:21:06 376.7	12.3	31404	
10:21:07 376.6	12.3	31429	
10:21:08 376.6	12.3	31444	
10:21:09 376.5	12.3	31365	
10:21:11 376.5	12.3	31419	
10:21:12 376.4	12.2	31393	
10:21:13 376.3	12.3	31408	
10:21:14 376.3	12.3	31426	
10:21:15 376.2	12.2	31417	
10:21:16 376.2	12.3	31411	
10:21:17 376.3	12.3	31429	
10:21:18 376.4	12.3	31408	
10:21:19 376.5	12.3	31433	
10:21:20 376.5	12.3	31415	
10:21:22 376.5	12.2	31405	
10:21:23 376.5	12.3	31374	
10:21:24 376.5	12.3	31367	
10:21:25 376.4	12.2	31423	
10:21:26 376.5	12.2	31389	
10:21:27 376.5	12.2	31414	
10:21:28 376.5	12.2	31437	
10:21:29 376.5	12.2	31425	
10:21:30 376.4	12.2	31414	
10:21:31 376.4	12.2	31402	
10:21:33 376.5	12.2	31386	
10:21:34 376.4	12.2	31405	
10:21:35 376.4	12.2	31411	
10:21:36 376.4	12.2	31390	
10:21:37 376.3	12.2	31386	
10:21:38 376.3	12.2	31395	
10:21:39 376.3	12.2	31384	
10:21:40 376.3	12.2	31390	
10:21:41 376.3	12.2	31402	
10:21:43 376.3	12.2	31381	
10:21:44 376.3	12.2	31387	
10:21:45 376.3	12.2	31398	
10:21:46 376.2	12.2	31371	
10:21:47 376.1	12.2	31389	
10:21:48 376.1	12.2	31396	
10:21:49 376.1	12.2	31384	
10:21:50 376.1	12.2	31395	
10:21:51 376.0	12.2	31386	
10:21:52 375.9	12.2	31387	
10:21:54 375.9	12.2	31370	
10:21:55 375.9	12.2	31396	
10:21:56 375.8	12.2	31393	
10:21:57 375.8	12.2	31375	
10:21:58 375.8	12.2	31379	
10:21:59 375.7	12.2	31390	
10:22:00 375.7	12.2	31404	
10:22:01 375.7	12.2	31352	
10:22:02 375.7	12.2	31364	
10:22:03 375.6	12.2	31382	
10:22:05 375.6	12.2	31385	
10:22:06 375.6	12.2	31372	
10:22:07 375.6	12.2	31387	
10:22:08 375.5	12.2	31366	
10:22:09 375.5	12.2	31391	
10:22:10 375.3	12.2	31396	
10:22:11 375.3	12.2	31383	
10:22:12 375.3	12.2	31365	
10:22:13 375.2	12.2	31362	
10:22:14 375.3	12.2	31384	
10:22:16 375.3	12.2	31375	
10:22:17 375.3	12.2	31383	
10:22:18 375.4	12.2	31381	
10:22:19 375.5	12.2	31396	
10:22:20 375.5	12.2	31403	
10:22:21 375.5	12.2	31411	
10:22:22 375.6	12.2	31417	
10:22:23 375.7	12.2	31425	
10:22:24 375.9	12.2	31403	
10:22:26 375.9	12.3	31420	
10:22:27 376.0	12.2	31423	
10:22:28 376.1	12.2	31438	
10:22:29 376.1	12.2	31426	
10:22:30 376.2	12.3	31458	
10:22:31 376.3	12.3	31439	
10:22:32 376.4	12.2	31457	
10:22:33 376.6	12.3	31464	
10:22:34 376.8	12.2	31478	
10:22:35 376.9	12.2	31473	
10:22:36 377.0	12.2	31469	
10:22:38 377.1	12.3	31477	
10:22:39 377.1	12.3	31442	
10:22:40 377.2	12.2	31479	
10:22:41 377.2	12.2	31489	
10:22:42 377.2	12.2	31479	
10:22:43 377.3	12.2	31446	
10:22:44 377.3	12.2	31513	
10:22:45 377.5	12.2	31491	
10:22:46 377.5	12.2	31491	
10:22:48 377.4	12.2	31485	
10:22:49 377.5	12.2	31456	
10:22:50 377.4	12.2	31483	
10:22:51 377.3	12.2	31446	
10:22:52 377.3	12.2	31493	
10:22:53 377.4	12.2	31511	
10:22:54 377.4	12.2	31510	
10:22:55 377.5	12.2	31502	
10:22:56 377.5	12.2	31476	
10:22:57 377.5	12.2	31482	
10:22:58 377.5	12.2	31497	
10:23:00 377.5	12.2	31514	
10:23:01 377.5	12.2	31540	
10:23:02 377.6	12.2	31532	
10:23:03 377.7	12.2	31541	
10:23:04 377.7	12.2	31538	
10:23:05 377.8	12.2	31534	
10:23:06 377.8	12.2	31503	
10:23:07 377.8	12.2	31558	
10:23:08 377.9	12.2	31549	
10:23:09 378.0	12.2	31562	
10:23:11 378.0	12.2	31529	
10:23:12 378.0	12.2	31544	
10:23:13 377.9	12.2	31554	
10:23:14 378.0	12.2	31580	
10:23:15 378.0	12.2	31561	
10:23:16 378.1	12.2	31575	
10:23:17 378.1	12.2	31626	
10:23:18 378.3	12.2	31616	
10:23:19 378.4	12.2	31599	
10:23:20 378.5	12.2	31644	
10:23:22 378.6	12.2	31650	
10:23:23 378.6	12.2	31645	
10:23:24 378.9	12.2	31718	
10:23:25 379.0	12.2	31708	
10:23:26 379.1	12.2	31698	
10:23:27 379.2	12.2	31702	
10:23:28 379.1	12.2	31712	
10:23:29 379.2	12.2	31709	
10:23:30 379.3	12.2	31730	
10:23:31 379.4	12.2	31709	
10:23:33 379.5	12.2	31712	
10:23:34 379.5	12.2	31674	
10:23:35 379.5	12.2	31719	
10:23:36 379.6	12.2	31707	
10:23:37 379.6	12.2	31708	
10:23:38 379.8	12.2	31744	
10:23:39 379.9	12.2	31733	
10:23:40 379.9	12.2	31758	
10:23:41 379.9	12.2	31776	
10:23:42 380.0	12.2	31730	
10:23:44 380.0	12.2	31749	
10:23:45 380.1	12.2	31736	
10:23:46 380.0	12.2	31765	
10:23:47 380.1	12.2	31772	
